Leaf Node Category ID	Category Name (中)		
101781	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 外套與帽T - 西裝外套		
101783	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 外套與帽T - 其他		
101779	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 外套與帽T - 背心		
101782	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 外套與帽T - 帽T		
101058	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 其他		
101051	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 泳衣		
101056	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 洋裝/連身裙		
101057	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 套裝組合		
101048	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 造型服飾		
101055	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 連身褲/吊帶褲		
101050	BE - 嬰幼兒童裝童鞋 - 女童童裝 - 睡衣		
101071	BE - 嬰幼兒童裝童鞋 - 女童童鞋 - 平底鞋		
101070	BE - 嬰幼兒童裝童鞋 - 女童童鞋 - 夾腳拖		
101072	BE - 嬰幼兒童裝童鞋 - 女童童鞋 - 其他		
101067	BE - 嬰幼兒童裝童鞋 - 女童童鞋 - 涼鞋		
101068	BE - 嬰幼兒童裝童鞋 - 女童童鞋 - 球鞋/運動鞋		
101066	BE - 嬰幼兒童裝童鞋 - 女童童鞋 - 靴子		
101069	BE - 嬰幼兒童裝童鞋 - 女童童鞋 - 樂福鞋		
101760	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 上衣 - 其他上衣		
101759	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 上衣 - 襯衫		
101758	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 上衣 - Polo衫		
101757	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 上衣 - T恤		
101768	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 下著 - 牛仔褲		
101772	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 下著 - 其他		
101771	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 下著 - 連身褲/吊帶褲		
101770	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 下著 - 短褲		
101769	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 下著 - 褲子		
101040	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 內衣褲		
101764	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 外套與帽T - 毛衣/針織外套		
101762	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 外套與帽T - 冬裝外套		
101761	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 外套與帽T - 外套		
101765	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 外套與帽T - 西裝外套		
101767	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 外套與帽T - 其他		
101763	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 外套與帽T - 背心		
101766	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 外套與帽T - 帽T		
101047	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 其他		
101042	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 泳衣		
101046	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 套裝組合		
101039	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 造型服飾		
101041	BE - 嬰幼兒童裝童鞋 - 男童童裝 - 睡衣		
101063	BE - 嬰幼兒童裝童鞋 - 男童童鞋 - 皮鞋		
101062	BE - 嬰幼兒童裝童鞋 - 男童童鞋 - 夾腳拖		
101065	BE - 嬰幼兒童裝童鞋 - 男童童鞋 - 其他		
101060	BE - 嬰幼兒童裝童鞋 - 男童童鞋 - 涼鞋		
101061	BE - 嬰幼兒童裝童鞋 - 男童童鞋 - 球鞋/運動鞋		
101059	BE - 嬰幼兒童裝童鞋 - 男童童鞋 - 靴子		
101064	BE - 嬰幼兒童裝童鞋 - 男童童鞋 - 樂福鞋		
100694	BE - 嬰幼兒童裝童鞋 - 其他		
101021	BE - 嬰幼兒童裝童鞋 - 嬰幼兒裝 - 上衣		
101743	BE - 嬰幼兒童裝童鞋 - 嬰幼兒裝 - 下著 - 其他		
101741	BE - 嬰幼兒童裝童鞋 - 嬰幼兒裝 - 下著 - 短褲		
101742	BE - 嬰幼兒童裝童鞋 - 嬰幼兒裝 - 下著 - 裙子		
101740	BE - 嬰幼兒童裝童鞋 - 嬰幼兒裝 - 下著 - 褲子、內搭褲		
101017	BE - 嬰幼兒童裝童鞋 - 嬰幼兒裝 - 冬裝外套		
101022	BE - 嬰幼兒童裝童鞋 - 嬰幼兒裝 - 包屁衣/連身裝		
101016	BE - 嬰幼兒童裝童鞋 - 嬰幼兒裝 - 外套		
101025	BE - 嬰幼兒童裝童鞋 - 嬰幼兒裝 - 其他		
101020	BE - 嬰幼兒童裝童鞋 - 嬰幼兒裝 - 居家服及內著		
101024	BE - 嬰幼兒童裝童鞋 - 嬰幼兒裝 - 泳衣		
101018	BE - 嬰幼兒童裝童鞋 - 嬰幼兒裝 - 洋裝		
101023	BE - 嬰幼兒童裝童鞋 - 嬰幼兒裝 - 套裝		
101030	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 手套		
101034	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 手錶		
101746	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 包包、行李箱 - 行李箱/拉桿書包		
101748	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 包包、行李箱 - 其他		
101744	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 包包、行李箱 - 後背包		
101745	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 包包、行李箱 - 側背/斜背包		
101747	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 包包、行李箱 - 錢包		
101031	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 皮帶		
101037	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 耳罩		
101038	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 其他		
101756	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 雨衣及雨具 - 其他		
101754	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 雨衣及雨具 - 雨衣		
101755	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 雨衣及雨具 - 雨靴		
101028	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 眼鏡、太陽眼鏡		
101033	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 圍巾		
101027	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 帽子		
101749	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 飾品 - 手環		
101750	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 飾品 - 耳環		
101752	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 飾品 - 戒指		
101753	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 飾品 - 其他		
101751	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 飾品 - 項鍊		
101029	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 髮飾、髮夾		
101032	BE - 嬰幼兒童裝童鞋 - 嬰幼童配件 - 襪子		
100688	BE - 嬰幼兒童裝童鞋 - 嬰兒護手/腳套		
100673	BE - 寵物 - 其他		
100938	BE - 寵物 - 寵物服飾配件 - 毛髮裝飾		
100935	BE - 寵物 - 寵物服飾配件 - 足部保護		
100940	BE - 寵物 - 寵物服飾配件 - 其他服飾配件		
100934	BE - 寵物 - 寵物服飾配件 - 雨衣相關		
100937	BE - 寵物 - 寵物服飾配件 - 眼睛周邊		
100939	BE - 寵物 - 寵物服飾配件 - 帽子		
100936	BE - 寵物 - 寵物服飾配件 - 頸部裝飾		
100933	BE - 寵物 - 寵物服飾配件 - 寵物服飾		
100930	BE - 寵物 - 寵物美容 - 口腔護理		
100929	BE - 寵物 - 寵物美容 - 毛髮護理		
100932	BE - 寵物 - 寵物美容 - 其他寵物美容		
100931	BE - 寵物 - 寵物美容 - 指甲護理		
100910	BE - 寵物 - 寵物食品 - 小型寵物食品		
100911	BE - 寵物 - 寵物食品 - 小寵零食		
100912	BE - 寵物 - 寵物食品 - 水族飼料		
100914	BE - 寵物 - 寵物食品 - 兩棲爬蟲飼料		
100915	BE - 寵物 - 寵物食品 - 其他寵物食品		
100906	BE - 寵物 - 寵物食品 - 狗食品		
100907	BE - 寵物 - 寵物食品 - 狗零食		
100913	BE - 寵物 - 寵物食品 - 鳥飼料		
100908	BE - 寵物 - 寵物食品 - 貓食品		
100909	BE - 寵物 - 寵物食品 - 貓零食		
100921	BE - 寵物 - 寵物配件 - 水族設備		
100922	BE - 寵物 - 寵物配件 - 其他寵物配件		
100917	BE - 寵物 - 寵物配件 - 旅行用品		
100918	BE - 寵物 - 寵物配件 - 牽繩項圈類		
100916	BE - 寵物 - 寵物配件 - 碗&餵食器具		
101682	BE - 寵物 - 寵物配件 - 寵物生活器材 - 小屋		
101686	BE - 寵物 - 寵物配件 - 寵物生活器材 - 其他器材		
101683	BE - 寵物 - 寵物配件 - 寵物生活器材 - 居住配件		
101681	BE - 寵物 - 寵物配件 - 寵物生活器材 - 睡床&睡墊		
101685	BE - 寵物 - 寵物配件 - 寵物生活器材 - 貓抓板/柱		
101684	BE - 寵物 - 寵物配件 - 寵物生活器材 - 籠子&箱		
101678	BE - 寵物 - 寵物配件 - 寵物玩具 - 小寵玩具		
101680	BE - 寵物 - 寵物配件 - 寵物玩具 - 其他寵物玩具		
101679	BE - 寵物 - 寵物配件 - 寵物玩具 - 鳥類玩具		
101928	BE - 寵物 - 寵物配件 - 寵物玩具 - 貓狗玩具 - 其他貓狗玩具		
101927	BE - 寵物 - 寵物配件 - 寵物玩具 - 貓狗玩具 - 飛盤		
101925	BE - 寵物 - 寵物配件 - 寵物玩具 - 貓狗玩具 - 逗貓玩具		
101926	BE - 寵物 - 寵物配件 - 寵物玩具 - 貓狗玩具 - 磨牙玩具&球類		
100943	BE - 寵物 - 寵物健康保健 - 其他保健		
100941	BE - 寵物 - 寵物健康保健 - 除蟲除蚤		
100944	BE - 寵物 - 寵物健康保健 - 維他命&營養補充		
100924	BE - 寵物 - 寵物廁所相關&貓砂 - 小寵便盆&砂/木屑		
100925	BE - 寵物 - 寵物廁所相關&貓砂 - 尿布		
100928	BE - 寵物 - 寵物廁所相關&貓砂 - 其他廁所相關		
100926	BE - 寵物 - 寵物廁所相關&貓砂 - 狗訓練尿墊&盆		
100927	BE - 寵物 - 寵物廁所相關&貓砂 - 便袋&鏟		
100923	BE - 寵物 - 寵物廁所相關&貓砂 - 貓砂&貓砂盆		
